"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6386,5844558,0.11,6386
2020-12-28,Nationalt,2023,5844558,0.14,8409
2020-12-29,Nationalt,8816,5844558,0.29,17225
2020-12-30,Nationalt,11291,5844558,0.49,28516
2020-12-31,Nationalt,6070,5844558,0.59,34586
2021-01-01,Nationalt,2296,5844558,0.63,36882
2021-01-02,Nationalt,8729,5844558,0.78,45611
2021-01-03,Nationalt,5875,5844558,0.88,51486
2021-01-04,Nationalt,2396,5844558,0.92,53882
2021-01-05,Nationalt,13330,5844558,1.15,67212
2021-01-06,Nationalt,19457,5844558,1.48,86669
2021-01-07,Nationalt,17254,5844558,1.78,103923
2021-01-08,Nationalt,8339,5844558,1.92,112262
2021-01-09,Nationalt,1894,5844558,1.95,114156
2021-01-10,Nationalt,813,5844558,1.97,114969
2021-01-11,Nationalt,658,5844558,1.98,115627
2021-01-12,Nationalt,463,5844558,1.99,116090
2021-01-13,Nationalt,12643,5844558,2.20,128733
2021-01-14,Nationalt,17780,5844558,2.51,146513
2021-01-15,Nationalt,15091,5844558,2.77,161604
2021-01-16,Nationalt,4573,5844558,2.84,166177
2021-01-17,Nationalt,2492,5844558,2.89,168669
2021-01-18,Nationalt,3834,5844558,2.95,172503
2021-01-19,Nationalt,2464,5844558,2.99,174967
2021-01-20,Nationalt,1495,5844558,3.02,176462
2021-01-21,Nationalt,1514,5844558,3.05,177976
2021-01-22,Nationalt,659,5844558,3.06,178635
2021-01-23,Nationalt,744,5844558,3.07,179379
2021-01-24,Nationalt,599,5844558,3.08,179978
2021-01-25,Nationalt,275,5844558,3.08,180253
2021-01-26,Nationalt,216,5844558,3.09,180469
2021-01-27,Nationalt,201,5844558,3.09,180670
2021-01-28,Nationalt,218,5844558,3.09,180888
2021-01-29,Nationalt,1110,5844558,3.11,181998
2021-01-30,Nationalt,1191,5844558,3.13,183189
2021-01-31,Nationalt,1210,5844558,3.16,184399
2021-02-01,Nationalt,748,5844558,3.17,185147
2021-02-02,Nationalt,2027,5844558,3.20,187174
2021-02-03,Nationalt,1533,5844558,3.23,188707
2021-02-04,Nationalt,1422,5844558,3.25,190129
2021-02-05,Nationalt,1586,5844558,3.28,191715
2021-02-06,Nationalt,1021,5844558,3.30,192736
2021-02-07,Nationalt,1898,5844558,3.33,194634
2021-02-08,Nationalt,2537,5844558,3.37,197171
2021-02-09,Nationalt,3553,5844558,3.43,200724
2021-02-10,Nationalt,3275,5844558,3.49,203999
2021-02-11,Nationalt,5672,5844558,3.59,209671
2021-02-12,Nationalt,12045,5844558,3.79,221716
2021-02-13,Nationalt,6555,5844558,3.91,228271
2021-02-14,Nationalt,6218,5844558,4.01,234489
2021-02-15,Nationalt,13837,5844558,4.25,248326
2021-02-16,Nationalt,13240,5844558,4.48,261566
2021-02-17,Nationalt,10457,5844558,4.65,272023
2021-02-18,Nationalt,11464,5844558,4.85,283487
2021-02-19,Nationalt,13897,5844558,5.09,297384
2021-02-20,Nationalt,10501,5844558,5.27,307885
2021-02-21,Nationalt,10805,5844558,5.45,318690
2021-02-22,Nationalt,13516,5844558,5.68,332206
2021-02-23,Nationalt,14403,5844558,5.93,346609
2021-02-24,Nationalt,13701,5844558,6.16,360310
2021-02-25,Nationalt,14479,5844558,6.41,374789
2021-02-26,Nationalt,36001,5844558,7.03,410790
2021-02-27,Nationalt,6675,5844558,7.14,417465
2021-02-28,Nationalt,10996,5844558,7.33,428461
2021-03-01,Nationalt,19776,5844558,7.67,448237
2021-03-02,Nationalt,16709,5844558,7.96,464946
2021-03-03,Nationalt,13009,5844558,8.18,477955
2021-03-04,Nationalt,17420,5844558,8.48,495375
2021-03-05,Nationalt,16645,5844558,8.76,512020
2021-03-06,Nationalt,14647,5844558,9.01,526667
2021-03-07,Nationalt,12064,5844558,9.22,538731
2021-03-08,Nationalt,9620,5844558,9.38,548351
2021-03-09,Nationalt,10922,5844558,9.57,559273
2021-03-10,Nationalt,12082,5844558,9.78,571355
2021-03-11,Nationalt,4581,5844558,9.85,575936
2021-03-12,Nationalt,3370,5844558,9.91,579306
2021-03-13,Nationalt,4542,5844558,9.99,583848
2021-03-14,Nationalt,1234,5844558,10.0,585082
2021-03-15,Nationalt,2835,5844558,10.1,587917
2021-03-16,Nationalt,6833,5844558,10.2,594750
2021-03-17,Nationalt,10780,5844558,10.4,605530
2021-03-18,Nationalt,14715,5844558,10.6,620245
2021-03-19,Nationalt,7865,5844558,10.7,628110
2021-03-20,Nationalt,2949,5844558,10.8,631059
2021-03-21,Nationalt,4977,5844558,10.9,636036
2021-03-22,Nationalt,4088,5844558,11.0,640124
2021-03-23,Nationalt,6124,5844558,11.1,646248
2021-03-24,Nationalt,9864,5844558,11.2,656112
2021-03-25,Nationalt,7756,5844558,11.4,663868
2021-03-26,Nationalt,6166,5844558,11.5,670034
2021-03-27,Nationalt,9994,5844558,11.6,680028
2021-03-28,Nationalt,10809,5844558,11.8,690837
2021-03-29,Nationalt,17975,5844558,12.1,708812
2021-03-30,Nationalt,21675,5844558,12.5,730487
2021-03-31,Nationalt,13089,5844558,12.7,743576
2021-04-01,Nationalt,4172,5844558,12.8,747748
2021-04-02,Nationalt,4886,5844558,12.9,752634
2021-04-03,Nationalt,12123,5844558,13.1,764757
2021-04-04,Nationalt,11698,5844558,13.3,776455
2021-04-05,Nationalt,12306,5844558,13.5,788761
2021-04-06,Nationalt,16003,5844558,13.8,804764
2021-04-07,Nationalt,16579,5844558,14.1,821343
2021-04-08,Nationalt,13693,5844558,14.3,835036
2021-04-09,Nationalt,16480,5844558,14.6,851516
2021-04-10,Nationalt,16750,5844558,14.9,868266
2021-04-11,Nationalt,14882,5844558,15.1,883148
2021-04-12,Nationalt,93977,5844558,16.7,977125
2021-04-13,Nationalt,18494,5844558,17.0,995619
2021-04-14,Nationalt,11396,5844558,17.2,1007015
2021-04-15,Nationalt,15260,5844558,17.5,1022275
2021-04-16,Nationalt,17400,5844558,17.8,1039675
2021-04-17,Nationalt,18795,5844558,18.1,1058470
2021-04-18,Nationalt,14493,5844558,18.4,1072963
2021-04-19,Nationalt,24740,5844558,18.8,1097703
2021-04-20,Nationalt,21872,5844558,19.2,1119575
